Project,Class,Release,nAuth,ChangeSetSize,LinesOfComment,LOC,maxChangeSetSize,nCommits,nFixCommits,Age,LOCadded,maxLOCadded,Buggy
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,2,2,0,30,170,9,3,0,11,24,16,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,2,0,0,1,40,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,2,1,0,2,37,1,1,0,11,17,17,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,2,1,0,94,486,5,1,0,11,3,3,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,2,1,0,16,330,11,2,0,11,39,34,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,2,1,0,71,299,11,1,0,11,6,6,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,2,0,0,4,57,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,2,0,0,8,74,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,2,1,0,67,187,12,1,0,11,23,23,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,2,0,0,36,307,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,2,0,0,1,41,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,2,1,0,18,83,11,1,0,11,7,7,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,2,0,0,24,76,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,2,1,0,29,259,11,2,0,11,21,20,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,2,1,0,6,112,11,2,0,11,31,22,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,2,0,0,1,43,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,2,1,0,31,297,11,3,0,11,56,44,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,2,1,0,36,215,12,4,0,11,236,171,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,2,1,0,1,43,9,1,0,11,3,3,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,2,0,0,2,34,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,2,0,0,4,51,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,2,0,0,4,55,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,2,0,0,2,23,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,2,0,0,3,46,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,2,1,0,2,64,10,1,0,11,9,9,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,2,0,0,4,41,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,2,0,0,4,42,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,2,0,0,8,156,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,2,0,0,1,43,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,2,0,0,1,41,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,2,0,0,1,78,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,2,0,0,24,102,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,2,0,0,1,35,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,2,0,0,1,35,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,2,0,0,5,49,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,2,0,0,3,41,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,2,0,0,1,23,0,0,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,2,2,0,7,215,12,6,0,11,105,42,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,2,2,0,351,15290,21,14,1,11,12633,4082,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,2,0,0,1,64,0,0,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,2,0,0,6,120,0,0,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,2,2,0,2,59,21,3,0,11,26,18,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,2,1,0,6,82,12,1,0,11,59,59,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,2,2,0,35,477,39,6,2,11,332,223,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,2,1,0,31,377,6,1,1,11,12,12,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,2,2,0,21,883,39,7,3,11,149,83,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,2,1,0,4,86,6,1,0,11,11,11,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,2,1,0,14,299,12,2,1,11,23,18,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,2,0,0,5,109,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,2,1,0,2,79,16,1,1,11,4,4,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,2,1,0,1,85,16,1,1,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,2,1,0,1,71,16,1,1,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,2,0,0,2,86,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,2,1,0,3,31,6,1,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,2,3,0,56,503,12,12,1,11,316,140,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,2,0,0,1,28,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,2,0,0,2,94,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,2,0,0,2,30,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,2,1,0,2,72,2,1,0,11,5,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,2,0,0,1,23,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,2,0,0,1,23,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,2,1,0,5,86,12,5,0,11,64,28,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,2,3,0,95,689,16,14,1,11,476,125,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,2,0,0,1,57,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,2,0,0,2,26,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,2,0,0,6,91,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,2,0,0,2,60,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,2,0,0,2,33,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,2,1,0,1,38,5,1,0,11,5,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,2,0,0,3,27,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,2,1,0,1,80,21,2,1,11,18,15,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,2,2,0,18,186,16,8,1,11,190,68,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,2,2,0,21,178,12,2,0,11,80,58,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,2,2,0,6,92,16,2,1,11,33,29,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,2,0,0,4,34,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,2,0,0,2,24,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,2,0,0,2,38,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,2,1,0,8,144,6,1,1,11,17,17,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,2,1,0,17,190,7,3,1,11,78,59,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,2,0,0,28,748,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,2,1,0,9,148,12,2,0,11,72,47,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,2,1,0,5,93,9,1,0,11,4,4,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,2,1,0,5,88,9,1,0,11,4,4,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,2,1,0,34,738,12,6,1,11,334,179,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,2,3,0,38,428,12,9,1,11,127,40,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,2,1,0,2,66,3,1,1,11,7,7,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,2,0,0,9,52,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,2,0,0,8,61,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,2,1,0,11,166,16,1,1,11,11,11,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,2,2,0,15,121,39,2,0,11,10,7,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,2,3,0,96,1024,39,11,3,11,695,330,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,2,0,0,1,64,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,2,2,0,6,79,39,2,0,11,19,18,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,2,0,0,2,24,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,2,0,0,1,21,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,2,2,0,18,402,39,3,0,11,11,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,2,0,0,1,49,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,2,1,0,2,51,21,1,0,11,4,4,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,2,1,0,9,89,8,1,0,11,5,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,2,0,0,2,26,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,2,0,0,2,67,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,2,2,0,98,642,39,7,2,11,298,128,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,2,1,0,2,53,3,2,0,11,2,1,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,2,0,0,6,39,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,2,0,0,4,55,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,2,1,0,2,46,4,1,0,11,17,17,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,2,0,0,2,56,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,2,1,0,3,102,12,1,0,11,9,9,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,2,1,0,6,149,12,2,0,11,7,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,2,0,0,1,59,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,2,0,0,1,30,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,2,0,0,2,48,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,2,0,0,1,52,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,2,0,0,16,95,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,2,0,0,5,59,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,2,0,0,1,72,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,2,0,0,4,58,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,2,0,0,7,37,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,2,1,0,5,64,2,1,0,11,20,20,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,2,0,0,2,76,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,2,1,0,16,319,39,2,0,11,22,20,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,2,0,0,4,41,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,2,2,0,58,650,12,10,1,11,313,94,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,2,1,0,8,59,12,2,0,11,44,38,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,2,2,0,8,100,12,5,0,11,64,20,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,2,2,0,9,174,12,6,1,11,129,81,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,2,1,0,2,121,12,3,0,11,79,38,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,2,0,0,4,52,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,2,1,0,31,91,12,2,0,11,18,15,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,2,1,0,10,170,39,1,0,11,4,4,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,2,0,0,8,137,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,2,1,0,6,109,6,1,0,11,1,1,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,2,0,0,11,95,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,2,1,0,18,309,9,1,0,11,1,1,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,2,0,0,6,73,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,2,0,0,1,24,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,2,0,0,3,46,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,2,1,0,13,271,39,1,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,2,1,0,20,284,7,1,0,11,77,77,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,2,0,0,1,79,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,2,0,0,1,30,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,2,0,0,1,84,0,0,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,2,1,0,6,94,8,1,0,11,38,38,No
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,3,0,0,2,191,0,0,0,11,0,0,No
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,3,0,0,2,246,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,3,0,0,8,392,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,3,0,0,6,118,0,0,0,11,0,0,No
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,3,0,0,3,320,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,3,0,0,103,1049,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,3,0,0,2,41,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,3,0,0,1,131,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,3,0,0,3,28,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,3,0,0,41,807,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,3,0,0,15,161,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,3,0,0,4,235,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,3,0,0,64,460,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,3,0,0,8,32,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,3,0,0,16,316,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,3,0,0,8,346,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,3,0,0,5,46,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,3,0,0,59,464,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,3,0,0,1,28,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,3,0,0,1,59,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,3,0,0,12,150,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,3,0,0,48,505,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,3,0,0,4,130,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,3,0,0,2,41,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,3,0,0,2,24,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,3,0,0,71,798,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,3,0,0,9,51,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,3,0,0,2,53,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,3,0,0,2,73,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,3,0,0,2,47,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,3,0,0,27,232,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,3,0,0,2,157,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,3,0,0,14,94,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,3,0,0,19,107,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,3,0,0,4,47,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,3,0,0,2,38,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,3,0,0,7,94,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,3,0,0,9,125,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,3,0,0,4,291,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,3,0,0,36,578,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,3,0,0,64,698,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,3,0,0,21,253,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,3,0,0,1,47,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,3,0,0,4,155,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,3,0,0,10,80,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,3,0,0,11,238,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,3,0,0,10,116,0,0,0,11,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,3,0,0,7,69,0,0,0,11,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,3,0,0,8,64,0,0,0,11,0,0,No
